"Plot Title: Rollinson_U134"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9663854, SEN S/N: 2445099)","Temp, °C (LGR S/N: 9663854, SEN S/N: 20145886)","RH, % (LGR S/N: 9663854, SEN S/N: 20145886)","PAR, µmol/m²/s (LGR S/N: 9663854, SEN S/N: 20210397)","Water Content, m³/m³ (LGR S/N: 9663854, SEN S/N: 20267513)"
1081,09/05/19 12:23:25 PM,16.987,19.294,69.700,13.7,0.1862
1082,09/05/19 01:23:25 PM,17.106,20.293,67.500,13.7,0.1862
1083,09/05/19 02:23:25 PM,17.201,20.436,64.800,43.7,0.1862
1084,09/05/19 03:23:25 PM,17.344,21.246,63.800,11.2,0.1862
1085,09/05/19 04:23:25 PM,17.463,20.746,64.300,6.2,0.1870
1086,09/05/19 05:23:25 PM,17.558,20.936,69.500,8.7,0.1870
1087,09/05/19 06:23:25 PM,17.653,19.865,71.900,1.2,0.1862
1088,09/05/19 07:23:25 PM,17.677,18.699,74.200,1.2,0.1870
1089,09/05/19 08:23:25 PM,17.677,17.843,79.500,1.2,0.1870
1090,09/05/19 09:23:25 PM,17.629,17.225,82.700,1.2,0.1870
1091,09/05/19 10:23:25 PM,17.582,16.749,85.500,1.2,0.1870
1092,09/05/19 11:23:25 PM,17.510,16.153,88.700,1.2,0.1862
1093,09/06/19 12:23:25 AM,17.439,16.392,91.500,1.2,0.1862
1094,09/06/19 01:23:25 AM,17.368,17.320,90.300,1.2,0.1862
1095,09/06/19 02:23:25 AM,17.344,17.724,85.600,1.2,0.1862
1096,09/06/19 03:23:25 AM,17.320,17.819,85.200,1.2,0.1862
1097,09/06/19 04:23:25 AM,17.320,17.701,86.200,1.2,0.1862
1098,09/06/19 05:23:25 AM,17.320,17.772,86.700,1.2,0.1862
1099,09/06/19 06:23:25 AM,17.320,17.915,88.300,1.2,0.1862
1100,09/06/19 07:23:25 AM,17.320,18.129,89.400,1.2,0.1862
1101,09/06/19 08:23:25 AM,17.344,18.913,90.200,3.7,0.1855
1102,09/06/19 09:23:25 AM,17.391,19.436,90.300,3.7,0.1855
1103,09/06/19 10:23:25 AM,17.439,19.865,91.900,3.7,0.1855
1104,09/06/19 11:23:25 AM,17.534,21.366,88.300,13.7,0.1870
1105,09/06/19 12:23:25 PM,17.653,20.603,84.000,6.2,0.1870
1106,09/06/19 01:23:25 PM,17.748,20.603,84.800,6.2,0.1870
1107,09/06/19 02:23:25 PM,17.796,20.388,82.800,8.7,0.1870
1108,09/06/19 03:23:25 PM,17.843,20.222,81.700,8.7,0.1870
1109,09/06/19 04:23:25 PM,17.867,19.555,81.300,3.7,0.1870
1110,09/06/19 05:23:25 PM,17.867,19.318,80.600,3.7,0.1870
1111,09/06/19 06:23:25 PM,17.867,18.889,82.700,1.2,0.1862
1112,09/06/19 07:23:25 PM,17.819,19.056,82.700,1.2,0.1870
1113,09/06/19 08:23:25 PM,17.819,18.485,82.300,1.2,0.1870
1114,09/06/19 09:23:25 PM,17.772,18.129,86.100,1.2,0.1870
1115,09/06/19 10:23:25 PM,17.748,17.986,83.800,1.2,0.1870
1116,09/06/19 11:23:25 PM,17.701,17.415,84.800,1.2,0.1870
1117,09/07/19 12:23:25 AM,17.629,16.082,87.900,1.2,0.1870
1118,09/07/19 01:23:25 AM,17.534,15.127,92.600,1.2,0.1870
1119,09/07/19 02:23:25 AM,17.439,14.433,94.300,1.2,0.1870
1120,09/07/19 03:23:25 AM,17.320,13.858,95.800,1.2,0.1862
1121,09/07/19 04:23:25 AM,17.177,12.968,96.500,1.2,0.1862
1122,09/07/19 05:23:25 AM,17.058,12.847,97.000,1.2,0.1862
1123,09/07/19 06:23:25 AM,16.915,12.871,97.300,1.2,0.1862
1124,09/07/19 07:23:25 AM,16.796,13.570,97.500,1.2,0.1862
1125,09/07/19 08:23:25 AM,16.725,15.390,97.400,3.7,0.1862
1126,09/07/19 09:23:25 AM,16.701,17.701,93.700,3.7,0.1862
1127,09/07/19 10:23:25 AM,16.749,19.151,84.200,11.2,0.1862
1128,09/07/19 11:23:25 AM,16.868,20.222,82.000,23.7,0.1862
1129,09/07/19 12:23:25 PM,17.034,21.724,72.700,18.7,0.1862
1130,09/07/19 01:23:25 PM,17.201,22.872,69.100,13.7,0.1862
1131,09/07/19 02:23:25 PM,17.391,23.064,66.700,36.2,0.1862
1132,09/07/19 03:23:25 PM,17.582,23.665,67.500,11.2,0.1862
1133,09/07/19 04:23:25 PM,17.724,23.040,68.200,6.2,0.1862
1134,09/07/19 05:23:25 PM,17.843,21.056,75.900,1.2,0.1862
1135,09/07/19 06:23:25 PM,17.915,21.032,82.500,1.2,0.1862
1136,09/07/19 07:23:25 PM,17.962,20.650,81.200,1.2,0.1862
1137,09/07/19 08:23:25 PM,17.962,19.770,77.300,1.2,0.1862
1138,09/07/19 09:23:25 PM,17.915,19.532,79.600,1.2,0.1862
1139,09/07/19 10:23:25 PM,17.891,18.866,80.200,1.2,0.1862
1140,09/07/19 11:23:25 PM,17.819,18.604,84.000,1.2,0.1870
1141,09/08/19 12:23:25 AM,17.796,18.557,83.700,1.2,0.1870
1142,09/08/19 01:23:25 AM,17.748,18.414,84.400,1.2,0.1870
1143,09/08/19 02:23:25 AM,17.701,18.010,86.300,1.2,0.1870
1144,09/08/19 03:23:25 AM,17.653,17.748,89.700,1.2,0.1870
1145,09/08/19 04:23:25 AM,17.605,16.939,91.500,1.2,0.1870
1146,09/08/19 05:23:25 AM,17.558,17.177,92.000,1.2,0.1862
1147,09/08/19 06:23:25 AM,17.510,16.820,90.300,1.2,0.1870
1148,09/08/19 07:23:25 AM,17.463,16.963,90.300,1.2,0.1870
1149,09/08/19 08:23:25 AM,17.415,17.272,88.900,1.2,0.1862
1150,09/08/19 09:23:25 AM,17.368,16.487,93.100,1.2,0.1848
1151,09/08/19 10:23:25 AM,17.320,16.320,95.700,1.2,0.1840
1152,09/08/19 11:23:25 AM,17.272,16.249,95.500,3.7,0.1833
1153,09/08/19 12:23:25 PM,17.249,16.344,94.900,6.2,0.1833
1154,09/08/19 01:23:25 PM,17.201,16.129,91.500,3.7,0.1840
1155,09/08/19 02:23:25 PM,17.153,16.582,89.300,6.2,0.1848
1156,09/08/19 03:23:25 PM,17.106,16.344,86.000,3.7,0.1848
1157,09/08/19 04:23:25 PM,17.058,17.320,83.500,11.2,0.1848
1158,09/08/19 05:23:25 PM,17.034,17.249,78.100,6.2,0.1848
1159,09/08/19 06:23:25 PM,16.987,17.106,78.700,1.2,0.1855
1160,09/08/19 07:23:25 PM,16.963,16.439,82.600,1.2,0.1855
1161,09/08/19 08:23:25 PM,16.915,15.891,88.400,1.2,0.1855
1162,09/08/19 09:23:25 PM,16.892,15.867,89.300,1.2,0.1855
1163,09/08/19 10:23:25 PM,16.868,15.557,91.800,1.2,0.1855
1164,09/08/19 11:23:25 PM,16.820,15.366,92.900,1.2,0.1848
1165,09/09/19 12:23:25 AM,16.773,15.939,93.200,1.2,0.1848
1166,09/09/19 01:23:25 AM,16.749,15.724,93.600,1.2,0.1848
1167,09/09/19 02:23:25 AM,16.725,15.867,94.600,1.2,0.1848
1168,09/09/19 03:23:25 AM,16.701,16.272,95.200,1.2,0.1848
1169,09/09/19 04:23:25 AM,16.677,16.511,94.400,1.2,0.1848
1170,09/09/19 05:23:25 AM,16.677,16.558,94.300,1.2,0.1848
1171,09/09/19 06:23:25 AM,16.701,16.463,93.700,1.2,0.1848
1172,09/09/19 07:23:25 AM,16.677,16.630,94.600,1.2,0.1848
1173,09/09/19 08:23:25 AM,16.701,17.439,93.200,3.7,0.1848
1174,09/09/19 09:23:25 AM,16.725,18.390,91.600,6.2,0.1848
1175,09/09/19 10:23:25 AM,16.796,18.961,89.900,8.7,0.1848
1176,09/09/19 11:23:25 AM,16.892,19.008,90.200,8.7,0.1840
1177,09/09/19 12:23:25 PM,16.987,20.079,90.800,11.2,0.1848
1178,09/09/19 01:23:25 PM,17.082,19.960,88.600,8.7,0.1840
1179,09/09/19 02:23:25 PM,17.201,21.032,87.300,6.2,0.1840
1180,09/09/19 03:23:25 PM,17.320,21.963,84.200,13.7,0.1848
1181,09/09/19 04:23:25 PM,17.439,22.250,83.600,8.7,0.1848
1182,09/09/19 05:23:25 PM,17.582,22.345,84.300,6.2,0.1848
1183,09/09/19 06:23:25 PM,17.701,21.939,87.900,1.2,0.1840
1184,09/09/19 07:23:25 PM,17.796,21.223,91.500,1.2,0.1840
1185,09/09/19 08:23:25 PM,17.867,20.770,93.600,1.2,0.1840
1186,09/09/19 09:23:25 PM,17.915,21.915,91.500,1.2,0.1840
1187,09/09/19 10:23:25 PM,17.962,21.509,90.600,1.2,0.1840
1188,09/09/19 11:23:25 PM,18.033,21.366,92.900,1.2,0.1833
1189,09/10/19 12:23:25 AM,18.057,22.106,91.500,1.2,0.1840
1190,09/10/19 01:23:25 AM,18.129,22.298,88.200,1.2,0.1840
1191,09/10/19 02:23:25 AM,18.176,21.963,87.400,1.2,0.1840
1192,09/10/19 03:23:25 AM,18.224,21.413,88.700,1.2,0.1840
1193,09/10/19 04:23:25 AM,18.247,21.294,89.300,1.2,0.1840
1194,09/10/19 05:23:25 AM,18.271,21.294,89.400,1.2,0.1840
1195,09/10/19 06:23:25 AM,18.295,21.819,87.700,1.2,0.1833
1196,09/10/19 07:23:25 AM,18.319,21.700,87.500,1.2,0.1840
1197,09/10/19 08:23:25 AM,18.343,22.393,88.900,3.7,0.1840
1198,09/10/19 09:23:25 AM,18.414,24.726,86.000,8.7,0.1840
1199,09/10/19 10:23:25 AM,18.533,25.307,83.700,11.2,0.1833
1200,09/10/19 11:23:25 AM,18.723,26.916,81.400,33.7,0.1840
1201,09/10/19 12:23:25 PM,18.961,28.147,79.800,13.7,0.1833
1202,09/10/19 01:23:25 PM,19.222,28.891,76.300,21.2,0.1833
1203,09/10/19 02:23:25 PM,19.508,28.742,72.900,33.7,0.1840
1204,09/10/19 03:23:25 PM,19.746,28.791,73.800,16.2,0.1840
1205,09/10/19 04:23:25 PM,19.936,27.677,73.300,11.2,0.1833
1206,09/10/19 05:23:25 PM,20.079,27.308,76.800,6.2,0.1833
1207,09/10/19 06:23:25 PM,20.174,26.207,81.300,1.2,0.1833
1208,09/10/19 07:23:25 PM,20.222,25.137,86.100,1.2,0.1833
1209,09/10/19 08:23:25 PM,20.222,24.436,89.500,1.2,0.1833
1210,09/10/19 09:23:25 PM,20.222,24.195,91.700,1.2,0.1833
1211,09/10/19 10:23:25 PM,20.198,23.713,92.700,1.2,0.1819
1212,09/10/19 11:23:25 PM,20.174,23.521,94.000,1.2,0.1826
1213,09/11/19 12:23:25 AM,20.126,23.184,95.000,1.2,0.1826
1214,09/11/19 01:23:25 AM,20.103,22.872,95.500,1.2,0.1826
1215,09/11/19 02:23:25 AM,20.055,22.130,96.200,1.2,0.1826
1216,09/11/19 03:23:25 AM,20.007,22.393,96.900,1.2,0.1826
1217,09/11/19 04:23:25 AM,19.984,22.345,97.200,1.2,0.1826
1218,09/11/19 05:23:25 AM,19.936,22.130,97.500,1.2,0.1826
1219,09/11/19 06:23:25 AM,19.888,21.939,98.000,1.2,0.1819
1220,09/11/19 07:23:25 AM,19.865,22.489,98.200,1.2,0.1826
1221,09/11/19 08:23:25 AM,19.841,23.328,97.200,3.7,0.1826
1222,09/11/19 09:23:25 AM,19.865,24.219,94.000,6.2,0.1826
1223,09/11/19 10:23:25 AM,19.936,25.866,90.300,21.2,0.1819
1224,09/11/19 11:23:25 AM,20.079,26.965,85.300,41.2,0.1819
1225,09/11/19 12:23:25 PM,20.246,27.875,82.300,13.7,0.1819
1226,09/11/19 01:23:25 PM,20.436,29.015,77.500,13.7,0.1826
1227,09/11/19 02:23:25 PM,20.627,28.841,74.100,18.7,0.1826
1228,09/11/19 03:23:25 PM,20.817,28.791,73.900,21.2,0.1826
1229,09/11/19 04:23:25 PM,20.960,27.850,75.100,11.2,0.1819
1230,09/11/19 05:23:25 PM,21.056,27.112,80.000,3.7,0.1811
1231,09/11/19 06:23:25 PM,21.127,26.989,82.300,3.7,0.1811
1232,09/11/19 07:23:25 PM,21.151,26.280,83.000,1.2,0.1811
1233,09/11/19 08:23:25 PM,21.151,25.307,84.900,1.2,0.1811
1234,09/11/19 09:23:25 PM,21.151,25.210,88.100,1.2,0.1811
1235,09/11/19 10:23:25 PM,21.103,24.919,87.600,1.2,0.1811
1236,09/11/19 11:23:25 PM,21.079,23.328,87.300,1.2,0.1811
1237,09/12/19 12:23:25 AM,20.960,20.913,88.300,1.2,0.1811
1238,09/12/19 01:23:25 AM,20.817,20.579,95.600,1.2,0.1804
1239,09/12/19 02:23:25 AM,20.650,20.603,97.000,1.2,0.1804
1240,09/12/19 03:23:25 AM,20.507,20.412,96.900,1.2,0.1804
1241,09/12/19 04:23:25 AM,20.341,19.674,97.700,1.2,0.2160
1242,09/12/19 05:23:25 AM,20.198,19.770,98.600,1.2,0.2000
1243,09/12/19 06:23:25 AM,20.103,19.817,99.000,1.2,0.1971
1244,09/12/19 07:23:25 AM,20.007,20.031,99.300,1.2,0.1949
1245,09/12/19 08:23:25 AM,19.936,20.222,99.500,1.2,0.1935
1246,09/12/19 09:23:25 AM,19.888,18.533,99.400,3.7,0.1920
1247,09/12/19 10:23:25 AM,19.817,18.937,99.600,6.2,0.1913
1248,09/12/19 11:23:25 AM,19.722,20.365,99.100,11.2,0.1906
1249,09/12/19 12:23:25 PM,19.698,21.843,95.700,16.2,0.1899
1250,09/12/19 01:23:25 PM,19.746,22.896,92.700,13.7,0.1891
1251,09/12/19 02:23:25 PM,19.817,24.171,89.900,13.7,0.1884
1252,09/12/19 03:23:25 PM,19.936,25.477,86.800,13.7,0.1884
1253,09/12/19 04:23:25 PM,20.079,25.089,85.900,3.7,0.1884
1254,09/12/19 05:23:25 PM,20.198,25.331,85.900,3.7,0.1877
1255,09/12/19 06:23:25 PM,20.293,25.283,85.700,1.2,0.1877
1256,09/12/19 07:23:25 PM,20.365,24.460,87.700,1.2,0.1877
1257,09/12/19 08:23:25 PM,20.412,23.545,90.700,1.2,0.1877
1258,09/12/19 09:23:25 PM,20.436,24.339,92.400,1.2,0.1877
1259,09/12/19 10:23:25 PM,20.436,24.243,89.100,1.2,0.1870
1260,09/12/19 11:23:25 PM,20.460,24.122,89.600,1.2,0.1870
1261,09/13/19 12:23:25 AM,20.484,24.122,90.200,1.2,0.1870
1262,09/13/19 01:23:25 AM,20.484,24.798,89.400,1.2,0.1870
1263,09/13/19 02:23:25 AM,20.507,22.250,88.200,1.2,0.1870
1264,09/13/19 03:23:25 AM,20.507,22.202,91.200,1.2,0.1870
1265,09/13/19 04:23:25 AM,20.484,21.008,96.500,1.2,0.2654
1266,09/13/19 05:23:25 AM,20.484,21.199,98.700,1.2,0.2581
1267,09/13/19 06:23:25 AM,20.484,21.461,99.300,1.2,0.2538
1268,09/13/19 07:23:25 AM,20.436,21.270,99.600,1.2,0.2284
1269,09/13/19 08:23:25 AM,20.388,20.889,99.800,1.2,0.2189
1270,09/13/19 09:23:25 AM,20.341,20.865,99.900,3.7,0.2124
1271,09/13/19 10:23:25 AM,20.317,21.056,100.000,8.7,0.2073
1272,09/13/19 11:23:25 AM,20.293,21.724,99.500,31.2,0.2051
1273,09/13/19 12:23:25 PM,20.317,21.819,88.200,13.7,0.2022
1274,09/13/19 01:23:25 PM,20.317,22.321,78.000,18.7,0.1993
1275,09/13/19 02:23:25 PM,20.293,21.915,75.100,16.2,0.1971
1276,09/13/19 03:23:25 PM,20.246,21.533,73.500,13.7,0.1957
1277,09/13/19 04:23:25 PM,20.174,20.460,74.400,8.7,0.1942
1278,09/13/19 05:23:25 PM,20.079,20.579,73.800,6.2,0.1935
1279,09/13/19 06:23:25 PM,19.960,19.651,74.200,1.2,0.1928
1280,09/13/19 07:23:25 PM,19.841,18.414,76.600,1.2,0.1920
1281,09/13/19 08:23:25 PM,19.698,17.082,80.700,1.2,0.1913
1282,09/13/19 09:23:25 PM,19.555,16.082,85.200,1.2,0.1913
1283,09/13/19 10:23:25 PM,19.389,15.915,88.100,1.2,0.1906
1284,09/13/19 11:23:25 PM,19.222,15.915,89.400,1.2,0.1906
1285,09/14/19 12:23:25 AM,19.080,15.485,90.100,1.2,0.1899
1286,09/14/19 01:23:25 AM,18.937,15.079,91.600,1.2,0.1899
1287,09/14/19 02:23:25 AM,18.794,14.553,93.300,1.2,0.1891
1288,09/14/19 03:23:25 AM,18.652,14.218,94.800,1.2,0.1891
1289,09/14/19 04:23:25 AM,18.509,14.002,95.800,1.2,0.1884
1290,09/14/19 05:23:25 AM,18.366,13.305,96.100,1.2,0.1884
1291,09/14/19 06:23:25 AM,18.224,12.678,97.000,1.2,0.1884
1292,09/14/19 07:23:25 AM,18.081,13.185,97.600,1.2,0.1884
1293,09/14/19 08:23:25 AM,17.938,14.864,97.900,16.2,0.1877
1294,09/14/19 09:23:25 AM,17.867,17.177,94.300,3.7,0.1877
1295,09/14/19 10:23:25 AM,17.867,19.151,82.900,8.7,0.1877
1296,09/14/19 11:23:25 AM,17.938,20.627,77.100,76.2,0.1870
1297,09/14/19 12:23:25 PM,18.057,22.130,72.200,11.2,0.1870
1298,09/14/19 01:23:25 PM,18.200,22.944,70.600,11.2,0.1870
1299,09/14/19 02:23:25 PM,18.366,23.472,73.100,11.2,0.1870
1300,09/14/19 03:23:25 PM,18.533,24.098,71.700,8.7,0.1870
1301,09/14/19 04:23:25 PM,18.699,23.930,72.200,11.2,0.1870
1302,09/14/19 05:23:25 PM,18.842,23.136,72.300,6.2,0.1870
1303,09/14/19 06:23:25 PM,18.961,22.705,71.400,1.2,0.1870
1304,09/14/19 07:23:25 PM,19.032,20.889,79.100,1.2,0.1870
1305,09/14/19 08:23:25 PM,19.056,20.150,88.200,1.2,0.1862
1306,09/14/19 09:23:25 PM,19.032,20.031,88.300,1.2,0.1862
1307,09/14/19 10:23:25 PM,19.032,20.079,87.500,1.2,0.1862
1308,09/14/19 11:23:25 PM,19.008,20.650,84.700,1.2,0.1862
1309,09/15/19 12:23:25 AM,18.985,21.199,81.500,1.2,0.1862
1310,09/15/19 01:23:25 AM,18.985,18.485,89.500,1.2,0.1840
1311,09/15/19 02:23:25 AM,18.937,17.938,93.700,1.2,0.1848
1312,09/15/19 03:23:25 AM,18.866,17.867,92.900,1.2,0.1855
1313,09/15/19 04:23:25 AM,18.771,17.463,96.100,1.2,0.1833
1314,09/15/19 05:23:25 AM,18.699,17.320,97.800,1.2,0.2639
1315,09/15/19 06:23:25 AM,18.580,17.249,98.500,1.2,0.2683
1316,09/15/19 07:23:25 AM,18.461,17.486,98.900,1.2,0.2545
1317,09/15/19 08:23:25 AM,18.414,17.677,99.200,1.2,0.2349
1318,09/15/19 09:23:25 AM,18.366,18.271,99.400,6.2,0.2269
1319,09/15/19 10:23:25 AM,18.366,18.366,99.300,6.2,0.2204
1320,09/15/19 11:23:25 AM,18.390,18.771,99.200,6.2,0.2153
1321,09/15/19 12:23:25 PM,18.414,19.175,98.700,6.2,0.2116
1322,09/15/19 01:23:25 PM,18.461,21.294,96.100,13.7,0.2066
1323,09/15/19 02:23:25 PM,18.557,23.184,90.100,13.7,0.2044
1324,09/15/19 03:23:25 PM,18.723,23.376,89.700,13.7,0.2029
1325,09/15/19 04:23:25 PM,18.889,23.280,90.800,6.2,0.2015
1326,09/15/19 05:23:25 PM,19.032,22.992,92.800,1.2,0.2000
1327,09/15/19 06:23:25 PM,19.151,22.489,94.600,1.2,0.1986
1328,09/15/19 07:23:25 PM,19.222,22.226,96.700,1.2,0.1978
1329,09/15/19 08:23:25 PM,19.270,21.604,97.200,1.2,0.1971
1330,09/15/19 09:23:25 PM,19.294,21.294,98.000,1.2,0.1964
1331,09/15/19 10:23:25 PM,19.294,20.460,98.600,1.2,0.1957
1332,09/15/19 11:23:25 PM,19.294,20.531,99.200,1.2,0.1957
1333,09/16/19 12:23:25 AM,19.270,19.674,99.400,1.2,0.1949
1334,09/16/19 01:23:25 AM,19.246,19.888,99.700,1.2,0.1942
1335,09/16/19 02:23:25 AM,19.222,20.103,99.900,1.2,0.1942
1336,09/16/19 03:23:25 AM,19.199,20.055,99.900,1.2,0.1935
1337,09/16/19 04:23:25 AM,19.175,19.413,100.000,1.2,0.1935
1338,09/16/19 05:23:25 AM,19.151,19.603,100.000,1.2,0.1928
1339,09/16/19 06:23:25 AM,19.127,20.126,100.000,1.2,0.1928
1340,09/16/19 07:23:25 AM,19.103,20.198,100.000,1.2,0.1928
1341,09/16/19 08:23:25 AM,19.103,20.412,100.000,1.2,0.1928
1342,09/16/19 09:23:25 AM,19.127,20.603,98.900,3.7,0.1920
1343,09/16/19 10:23:25 AM,19.127,20.531,96.300,3.7,0.1920
1344,09/16/19 11:23:25 AM,19.151,21.939,93.700,11.2,0.1920
1345,09/16/19 12:23:25 PM,19.199,22.848,87.800,16.2,0.1913
1346,09/16/19 01:23:25 PM,19.270,22.489,85.300,13.7,0.1913
1347,09/16/19 02:23:25 PM,19.341,22.585,84.300,16.2,0.1913
1348,09/16/19 03:23:25 PM,19.389,22.681,83.500,8.7,0.1906
1349,09/16/19 04:23:25 PM,19.436,22.561,82.200,16.2,0.1906
1350,09/16/19 05:23:25 PM,19.484,22.034,81.300,1.2,0.1906
1351,09/16/19 06:23:25 PM,19.508,20.960,83.000,1.2,0.1906
1352,09/16/19 07:23:25 PM,19.508,19.674,89.200,1.2,0.1906
1353,09/16/19 08:23:25 PM,19.460,18.889,92.800,1.2,0.1906
1354,09/16/19 09:23:25 PM,19.365,18.295,94.400,1.2,0.1906
1355,09/16/19 10:23:25 PM,19.294,18.461,96.200,1.2,0.1899
1356,09/16/19 11:23:25 PM,19.199,18.509,95.700,1.2,0.1899
1357,09/17/19 12:23:25 AM,19.103,18.675,95.800,1.2,0.1899
1358,09/17/19 01:23:25 AM,19.032,18.675,96.100,1.2,0.1891
1359,09/17/19 02:23:25 AM,18.985,18.771,96.300,1.2,0.1891
1360,09/17/19 03:23:25 AM,18.937,18.557,96.200,1.2,0.1891
1361,09/17/19 04:23:25 AM,18.913,18.414,96.300,1.2,0.1891
1362,09/17/19 05:23:25 AM,18.866,18.509,96.500,1.2,0.1891
1363,09/17/19 06:23:25 AM,18.818,18.557,96.800,1.2,0.1891
1364,09/17/19 07:23:25 AM,18.794,18.747,97.300,1.2,0.1891
1365,09/17/19 08:23:25 AM,18.771,19.199,97.000,1.2,0.1884
1366,09/17/19 09:23:25 AM,18.747,19.936,96.000,3.7,0.1884
1367,09/17/19 10:23:25 AM,18.771,21.652,90.000,13.7,0.1877
1368,09/17/19 11:23:25 AM,18.818,22.872,84.600,26.2,0.1877
1369,09/17/19 12:23:25 PM,18.937,23.689,80.600,16.2,0.1877
1370,09/17/19 01:23:25 PM,19.056,24.508,77.100,18.7,0.1877
1371,09/17/19 02:23:25 PM,19.199,24.895,73.700,23.7,0.1877
1372,09/17/19 03:23:25 PM,19.341,25.089,71.000,13.7,0.1877
1373,09/17/19 04:23:25 PM,19.460,24.774,73.300,26.2,0.1877
1374,09/17/19 05:23:25 PM,19.579,23.930,77.900,3.7,0.1877
1375,09/17/19 06:23:25 PM,19.651,22.920,81.300,1.2,0.1877
1376,09/17/19 07:23:25 PM,19.651,21.533,83.100,1.2,0.1877
1377,09/17/19 08:23:25 PM,19.651,20.865,82.000,1.2,0.1877
1378,09/17/19 09:23:25 PM,19.579,19.175,88.200,1.2,0.1870
1379,09/17/19 10:23:25 PM,19.508,18.438,91.200,1.2,0.1870
1380,09/17/19 11:23:25 PM,19.389,17.915,93.400,1.2,0.1870
1381,09/18/19 12:23:25 AM,19.294,17.058,95.400,1.2,0.1870
1382,09/18/19 01:23:25 AM,19.175,16.630,96.200,1.2,0.1870
1383,09/18/19 02:23:25 AM,19.056,17.153,96.800,1.2,0.1862
1384,09/18/19 03:23:25 AM,18.937,17.653,95.200,1.2,0.1870
1385,09/18/19 04:23:25 AM,18.866,17.201,94.000,1.2,0.1870
1386,09/18/19 05:23:25 AM,18.771,16.368,95.300,1.2,0.1862
1387,09/18/19 06:23:25 AM,18.675,15.891,96.900,1.2,0.1862
1388,09/18/19 07:23:25 AM,18.580,16.010,97.500,1.2,0.1862
1389,09/18/19 08:23:25 AM,18.485,17.915,97.400,1.2,0.1862
1390,09/18/19 09:23:25 AM,18.438,19.817,91.500,6.2,0.1862
1391,09/18/19 10:23:25 AM,18.461,21.867,85.100,11.2,0.1862
1392,09/18/19 11:23:25 AM,18.557,23.160,79.400,26.2,0.1862
1393,09/18/19 12:23:25 PM,18.699,23.857,77.300,11.2,0.1862
1394,09/18/19 01:23:25 PM,18.842,24.098,75.500,13.7,0.1862
1395,09/18/19 02:23:25 PM,19.008,25.234,73.500,18.7,0.1862
1396,09/18/19 03:23:25 PM,19.151,25.331,70.000,6.2,0.1862
1397,09/18/19 04:23:25 PM,19.294,24.968,69.500,13.7,0.1862
1398,09/18/19 05:23:25 PM,19.413,24.484,72.600,1.2,0.1870
1399,09/18/19 06:23:25 PM,19.508,23.641,74.100,1.2,0.1862
1400,09/18/19 07:23:25 PM,19.555,21.939,80.300,1.2,0.1862
1401,09/18/19 08:23:25 PM,19.555,20.317,88.600,1.2,0.1862
1402,09/18/19 09:23:25 PM,19.508,19.318,91.500,1.2,0.1862
1403,09/18/19 10:23:25 PM,19.460,19.103,93.100,1.2,0.1862
1404,09/18/19 11:23:25 PM,19.365,19.103,91.500,1.2,0.1862
1405,09/19/19 12:23:25 AM,19.294,17.796,92.700,1.2,0.1855
1406,09/19/19 01:23:25 AM,19.199,18.129,93.700,1.2,0.1855
1407,09/19/19 02:23:25 AM,19.103,17.415,93.600,1.2,0.1855
1408,09/19/19 03:23:25 AM,19.008,17.225,93.900,1.2,0.1855
1409,09/19/19 04:23:25 AM,18.913,17.034,91.800,1.2,0.1855
1410,09/19/19 05:23:25 AM,18.794,16.082,92.500,1.2,0.1855
1411,09/19/19 06:23:25 AM,18.699,15.533,93.500,1.2,0.1855
1412,09/19/19 07:23:25 AM,18.580,15.724,93.800,1.2,0.1855
1413,09/19/19 08:23:25 AM,18.461,17.629,92.300,3.7,0.1855
1414,09/19/19 09:23:25 AM,18.414,20.484,82.000,8.7,0.1855
1415,09/19/19 10:23:25 AM,18.414,21.628,78.200,11.2,0.1855
1416,09/19/19 11:23:25 AM,18.509,23.472,76.500,33.7,0.1855
1417,09/19/19 12:23:25 PM,18.675,24.726,71.300,18.7,0.1855
1418,09/19/19 01:23:25 PM,18.866,24.750,74.900,21.2,0.1862
1419,09/19/19 02:23:25 PM,19.056,24.823,74.200,18.7,0.1855
1420,09/19/19 03:23:25 PM,19.246,25.016,74.600,13.7,0.1862
1421,09/19/19 04:23:25 PM,19.389,24.412,74.800,11.2,0.1862
1422,09/19/19 05:23:25 PM,19.508,24.412,75.300,6.2,0.1862
1423,09/19/19 06:23:25 PM,19.579,24.581,71.300,1.2,0.1862
1424,09/19/19 07:23:25 PM,19.627,23.112,69.400,1.2,0.1862
1425,09/19/19 08:23:25 PM,19.627,21.199,75.400,1.2,0.1862
1426,09/19/19 09:23:25 PM,19.579,20.817,78.900,1.2,0.1862
1427,09/19/19 10:23:25 PM,19.508,20.079,83.400,1.2,0.1862
1428,09/19/19 11:23:25 PM,19.436,20.460,86.700,1.2,0.1862
1429,09/20/19 12:23:25 AM,19.365,19.246,91.600,1.2,0.1855
1430,09/20/19 01:23:25 AM,19.294,18.866,95.700,1.2,0.1862
1431,09/20/19 02:23:25 AM,19.246,18.580,96.500,1.2,0.1855
1432,09/20/19 03:23:25 AM,19.175,18.414,97.000,1.2,0.1855
1433,09/20/19 04:23:25 AM,19.103,18.271,97.600,1.2,0.1855
