"Plot Title: Rollinson_B127"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9663855, SEN S/N: 2445096)","Water Content, m³/m³ (LGR S/N: 9663855, SEN S/N: 9673988)","Temp, °C (LGR S/N: 9663855, SEN S/N: 10448527)","RH, % (LGR S/N: 9663855, SEN S/N: 10448527)","PAR, µmol/m²/s (LGR S/N: 9663855, SEN S/N: 20210396)"
1081,09/05/19 10:48:55 AM,17.344,0.2618,17.915,77.000,88.7
1082,09/05/19 11:48:55 AM,17.510,0.2618,18.961,74.100,61.2
1083,09/05/19 12:48:55 PM,17.724,0.2618,19.841,69.100,71.2
1084,09/05/19 01:48:55 PM,17.938,0.2610,20.770,66.600,91.2
1085,09/05/19 02:48:55 PM,18.057,0.2610,21.151,64.400,21.2
1086,09/05/19 03:48:55 PM,18.176,0.2603,21.676,63.800,18.7
1087,09/05/19 04:48:55 PM,18.319,0.2596,21.246,63.500,41.2
1088,09/05/19 05:48:55 PM,18.461,0.2596,20.841,67.700,6.2
1089,09/05/19 06:48:55 PM,18.485,0.2596,19.579,74.000,3.7
1090,09/05/19 07:48:55 PM,18.461,0.2589,18.866,76.300,1.2
1091,09/05/19 08:48:55 PM,18.390,0.2581,17.843,79.200,1.2
1092,09/05/19 09:48:55 PM,18.295,0.2581,17.486,81.800,1.2
1093,09/05/19 10:48:55 PM,18.176,0.2581,17.296,84.300,1.2
1094,09/05/19 11:48:55 PM,18.081,0.2574,17.724,84.600,1.2
1095,09/06/19 12:48:55 AM,18.010,0.2574,17.962,83.100,1.2
1096,09/06/19 01:48:55 AM,17.938,0.2574,18.224,82.700,1.2
1097,09/06/19 02:48:55 AM,17.891,0.2574,18.628,80.300,1.2
1098,09/06/19 03:48:55 AM,17.843,0.2574,18.414,80.100,1.2
1099,09/06/19 04:48:55 AM,17.819,0.2567,18.366,81.500,1.2
1100,09/06/19 05:48:55 AM,17.796,0.2567,18.533,83.700,1.2
1101,09/06/19 06:48:55 AM,17.772,0.2567,18.723,85.100,1.2
1102,09/06/19 07:48:55 AM,17.796,0.2567,19.056,86.700,3.7
1103,09/06/19 08:48:55 AM,17.819,0.2567,19.484,88.200,11.2
1104,09/06/19 09:48:55 AM,17.915,0.2560,19.603,91.500,11.2
1105,09/06/19 10:48:55 AM,18.010,0.2560,20.650,91.700,18.7
1106,09/06/19 11:48:55 AM,18.152,0.2560,21.342,85.300,26.2
1107,09/06/19 12:48:55 PM,18.319,0.2560,20.388,84.400,11.2
1108,09/06/19 01:48:55 PM,18.390,0.2552,20.650,84.600,18.7
1109,09/06/19 02:48:55 PM,18.438,0.2552,20.103,83.400,18.7
1110,09/06/19 03:48:55 PM,18.461,0.2545,19.770,82.100,16.2
1111,09/06/19 04:48:55 PM,18.461,0.2545,19.199,81.800,8.7
1112,09/06/19 05:48:55 PM,18.438,0.2545,19.151,81.800,6.2
1113,09/06/19 06:48:55 PM,18.414,0.2545,18.913,83.000,1.2
1114,09/06/19 07:48:55 PM,18.366,0.2538,18.699,82.800,1.2
1115,09/06/19 08:48:55 PM,18.319,0.2538,17.915,86.600,1.2
1116,09/06/19 09:48:55 PM,18.295,0.2530,18.057,86.800,1.2
1117,09/06/19 10:48:55 PM,18.224,0.2530,17.629,86.000,1.2
1118,09/06/19 11:48:55 PM,18.152,0.2530,16.463,87.000,1.2
1119,09/07/19 12:48:55 AM,18.057,0.2530,15.008,92.900,1.2
1120,09/07/19 01:48:55 AM,17.938,0.2523,14.553,95.600,1.2
1121,09/07/19 02:48:55 AM,17.796,0.2523,14.457,96.600,1.2
1122,09/07/19 03:48:55 AM,17.653,0.2516,14.337,97.100,1.2
1123,09/07/19 04:48:55 AM,17.534,0.2523,13.858,97.500,1.2
1124,09/07/19 05:48:55 AM,17.439,0.2516,13.618,98.000,1.2
1125,09/07/19 06:48:55 AM,17.320,0.2509,13.882,98.400,1.2
1126,09/07/19 07:48:55 AM,17.225,0.2516,14.721,98.100,6.2
1127,09/07/19 08:48:55 AM,17.177,0.2516,17.130,95.700,11.2
1128,09/07/19 09:48:55 AM,17.225,0.2509,18.794,89.300,18.7
1129,09/07/19 10:48:55 AM,17.344,0.2509,19.746,83.500,63.7
1130,09/07/19 11:48:55 AM,17.558,0.2509,21.390,76.300,73.7
1131,09/07/19 12:48:55 PM,17.819,0.2501,22.513,70.900,28.7
1132,09/07/19 01:48:55 PM,18.081,0.2501,23.088,68.200,58.7
1133,09/07/19 02:48:55 PM,18.271,0.2494,23.304,69.800,23.7
1134,09/07/19 03:48:55 PM,18.461,0.2494,23.112,70.800,21.2
1135,09/07/19 04:48:55 PM,18.628,0.2487,22.489,72.200,31.2
1136,09/07/19 05:48:55 PM,18.723,0.2480,20.579,81.400,1.2
1137,09/07/19 06:48:55 PM,18.723,0.2480,20.793,81.900,1.2
1138,09/07/19 07:48:55 PM,18.699,0.2472,20.031,80.000,1.2
1139,09/07/19 08:48:55 PM,18.652,0.2472,19.627,79.800,1.2
1140,09/07/19 09:48:55 PM,18.580,0.2472,19.151,81.200,1.2
1141,09/07/19 10:48:55 PM,18.509,0.2465,18.176,85.000,1.2
1142,09/07/19 11:48:55 PM,18.438,0.2465,18.319,87.500,1.2
1143,09/08/19 12:48:55 AM,18.366,0.2458,18.105,87.100,1.2
1144,09/08/19 01:48:55 AM,18.319,0.2465,17.962,87.800,1.2
1145,09/08/19 02:48:55 AM,18.271,0.2458,17.701,89.400,1.2
1146,09/08/19 03:48:55 AM,18.224,0.2458,16.939,91.400,1.2
1147,09/08/19 04:48:55 AM,18.152,0.2451,16.749,93.200,1.2
1148,09/08/19 05:48:55 AM,18.081,0.2451,16.892,91.400,1.2
1149,09/08/19 06:48:55 AM,18.033,0.2451,17.034,89.000,1.2
1150,09/08/19 07:48:55 AM,17.962,0.2443,17.320,89.700,1.2
1151,09/08/19 08:48:55 AM,17.938,0.2443,16.249,90.000,1.2
1152,09/08/19 09:48:55 AM,17.867,0.2451,16.201,96.700,6.2
1153,09/08/19 10:48:55 AM,17.819,0.2451,16.201,97.200,6.2
1154,09/08/19 11:48:55 AM,17.772,0.2451,16.272,97.500,8.7
1155,09/08/19 12:48:55 PM,17.748,0.2451,15.605,95.800,18.7
1156,09/08/19 01:48:55 PM,17.701,0.2451,16.034,94.400,13.7
1157,09/08/19 02:48:55 PM,17.653,0.2451,16.153,91.300,18.7
1158,09/08/19 03:48:55 PM,17.629,0.2451,16.677,89.300,16.2
1159,09/08/19 04:48:55 PM,17.605,0.2451,17.225,83.100,28.7
1160,09/08/19 05:48:55 PM,17.605,0.2443,17.058,80.500,11.2
1161,09/08/19 06:48:55 PM,17.605,0.2443,16.511,82.500,3.7
1162,09/08/19 07:48:55 PM,17.558,0.2436,15.796,87.700,1.2
1163,09/08/19 08:48:55 PM,17.510,0.2436,15.986,88.300,1.2
1164,09/08/19 09:48:55 PM,17.463,0.2436,16.153,88.000,1.2
1165,09/08/19 10:48:55 PM,17.415,0.2436,15.557,90.300,1.2
1166,09/08/19 11:48:55 PM,17.344,0.2436,15.796,92.200,1.2
1167,09/09/19 12:48:55 AM,17.296,0.2436,15.557,93.800,1.2
1168,09/09/19 01:48:55 AM,17.249,0.2436,15.986,95.000,1.2
1169,09/09/19 02:48:55 AM,17.225,0.2436,16.082,95.100,1.2
1170,09/09/19 03:48:55 AM,17.201,0.2429,16.177,95.800,1.2
1171,09/09/19 04:48:55 AM,17.201,0.2436,16.272,96.400,1.2
1172,09/09/19 05:48:55 AM,17.201,0.2429,16.177,96.300,1.2
1173,09/09/19 06:48:55 AM,17.201,0.2429,16.082,96.600,1.2
1174,09/09/19 07:48:55 AM,17.177,0.2429,16.654,97.000,3.7
1175,09/09/19 08:48:55 AM,17.201,0.2429,17.463,94.500,8.7
1176,09/09/19 09:48:55 AM,17.272,0.2429,18.771,92.000,23.7
1177,09/09/19 10:48:55 AM,17.368,0.2429,18.985,91.000,18.7
1178,09/09/19 11:48:55 AM,17.486,0.2429,19.008,92.900,16.2
1179,09/09/19 12:48:55 PM,17.605,0.2429,20.460,90.300,33.7
1180,09/09/19 01:48:55 PM,17.748,0.2429,20.770,90.900,11.2
1181,09/09/19 02:48:55 PM,17.867,0.2422,21.628,86.500,18.7
1182,09/09/19 03:48:55 PM,17.986,0.2422,21.939,84.400,28.7
1183,09/09/19 04:48:55 PM,18.152,0.2422,22.633,84.300,23.7
1184,09/09/19 05:48:55 PM,18.295,0.2414,23.689,83.600,13.7
1185,09/09/19 06:48:55 PM,18.461,0.2414,22.250,87.100,1.2
1186,09/09/19 07:48:55 PM,18.533,0.2414,22.106,89.800,1.2
1187,09/09/19 08:48:55 PM,18.580,0.2414,21.843,90.600,1.2
1188,09/09/19 09:48:55 PM,18.628,0.2414,22.082,89.500,1.2
1189,09/09/19 10:48:55 PM,18.675,0.2414,22.106,90.100,1.2
1190,09/09/19 11:48:55 PM,18.747,0.2407,22.609,90.000,1.2
1191,09/10/19 12:48:55 AM,18.818,0.2407,22.968,86.500,1.2
1192,09/10/19 01:48:55 AM,18.889,0.2400,22.776,85.900,1.2
1193,09/10/19 02:48:55 AM,18.937,0.2400,22.202,86.000,1.2
1194,09/10/19 03:48:55 AM,18.961,0.2400,22.154,87.100,1.2
1195,09/10/19 04:48:55 AM,18.985,0.2400,21.604,87.700,1.2
1196,09/10/19 05:48:55 AM,18.985,0.2392,22.226,86.300,1.2
1197,09/10/19 06:48:55 AM,18.985,0.2392,22.393,84.700,1.2
1198,09/10/19 07:48:55 AM,19.008,0.2392,22.800,85.100,3.7
1199,09/10/19 08:48:55 AM,19.056,0.2385,24.823,83.100,11.2
1200,09/10/19 09:48:55 AM,19.175,0.2385,25.963,79.700,21.2
1201,09/10/19 10:48:55 AM,19.413,0.2385,27.333,78.300,98.7
1202,09/10/19 11:48:55 AM,19.746,0.2378,28.742,76.400,96.2
1203,09/10/19 12:48:55 PM,20.150,0.2378,29.640,72.400,58.7
1204,09/10/19 01:48:55 PM,20.507,0.2371,30.419,69.500,108.7
1205,09/10/19 02:48:55 PM,20.793,0.2363,30.318,67.000,36.2
1206,09/10/19 03:48:55 PM,20.984,0.2356,30.117,64.700,46.2
1207,09/10/19 04:48:55 PM,21.127,0.2349,29.240,66.200,33.7
1208,09/10/19 05:48:55 PM,21.199,0.2342,27.875,72.200,11.2
1209,09/10/19 06:48:55 PM,21.223,0.2334,26.500,80.000,1.2
1210,09/10/19 07:48:55 PM,21.199,0.2327,26.012,83.100,1.2
1211,09/10/19 08:48:55 PM,21.151,0.2327,26.109,84.800,1.2
1212,09/10/19 09:48:55 PM,21.103,0.2327,25.186,86.400,1.2
1213,09/10/19 10:48:55 PM,21.079,0.2320,25.380,87.600,1.2
1214,09/10/19 11:48:55 PM,21.056,0.2320,24.919,88.600,1.2
1215,09/11/19 12:48:55 AM,21.008,0.2320,24.460,89.200,1.2
1216,09/11/19 01:48:55 AM,20.984,0.2313,23.905,91.100,1.2
1217,09/11/19 02:48:55 AM,20.936,0.2313,23.641,92.700,1.2
1218,09/11/19 03:48:55 AM,20.889,0.2313,23.256,94.000,1.2
1219,09/11/19 04:48:55 AM,20.865,0.2313,22.968,95.300,1.2
1220,09/11/19 05:48:55 AM,20.817,0.2305,22.920,96.000,1.2
1221,09/11/19 06:48:55 AM,20.793,0.2305,22.920,96.100,1.2
1222,09/11/19 07:48:55 AM,20.746,0.2305,23.328,95.700,6.2
1223,09/11/19 08:48:55 AM,20.746,0.2305,24.508,93.900,11.2
1224,09/11/19 09:48:55 AM,20.817,0.2298,25.793,90.400,16.2
1225,09/11/19 10:48:55 AM,20.960,0.2298,27.358,85.000,61.2
1226,09/11/19 11:48:55 AM,21.199,0.2291,28.369,82.200,113.7
1227,09/11/19 12:48:55 PM,21.437,0.2291,29.290,77.700,91.2
1228,09/11/19 01:48:55 PM,21.700,0.2284,30.798,69.900,153.7
1229,09/11/19 02:48:55 PM,21.891,0.2276,30.343,67.800,43.7
1230,09/11/19 03:48:55 PM,22.058,0.2269,29.890,68.400,48.7
1231,09/11/19 04:48:55 PM,22.154,0.2262,28.841,70.300,18.7
1232,09/11/19 05:48:55 PM,22.154,0.2254,28.791,73.900,8.7
1233,09/11/19 06:48:55 PM,22.178,0.2247,28.444,75.000,6.2
1234,09/11/19 07:48:55 PM,22.178,0.2247,27.358,77.300,1.2
1235,09/11/19 08:48:55 PM,22.154,0.2240,26.769,81.700,1.2
1236,09/11/19 09:48:55 PM,22.106,0.2240,26.475,81.800,1.2
1237,09/11/19 10:48:55 PM,22.058,0.2240,25.695,84.400,1.2
1238,09/11/19 11:48:55 PM,21.987,0.2233,21.772,84.600,1.2
1239,09/12/19 12:48:55 AM,21.795,0.2225,20.507,93.700,1.2
1240,09/12/19 01:48:55 AM,21.557,0.2218,20.555,96.900,1.2
1241,09/12/19 02:48:55 AM,21.366,0.2218,20.555,97.600,1.2
1242,09/12/19 03:48:55 AM,21.223,0.2254,19.555,98.100,1.2
1243,09/12/19 04:48:55 AM,21.008,0.2276,19.651,99.200,1.2
1244,09/12/19 05:48:55 AM,20.865,0.2276,19.888,99.600,1.2
1245,09/12/19 06:48:55 AM,20.770,0.2284,19.722,99.800,1.2
1246,09/12/19 07:48:55 AM,20.674,0.2284,20.103,100.000,3.7
1247,09/12/19 08:48:55 AM,20.627,0.2291,19.318,100.000,8.7
1248,09/12/19 09:48:55 AM,20.579,0.2291,18.438,100.000,11.2
1249,09/12/19 10:48:55 AM,20.460,0.2291,19.270,100.000,21.2
1250,09/12/19 11:48:55 AM,20.412,0.2298,21.223,99.800,33.7
1251,09/12/19 12:48:55 PM,20.436,0.2298,22.513,95.800,41.2
1252,09/12/19 01:48:55 PM,20.579,0.2298,23.593,92.200,88.7
1253,09/12/19 02:48:55 PM,20.770,0.2298,24.895,89.300,26.2
1254,09/12/19 03:48:55 PM,20.960,0.2298,25.089,86.400,56.2
1255,09/12/19 04:48:55 PM,21.127,0.2298,24.581,88.200,8.7
1256,09/12/19 05:48:55 PM,21.199,0.2298,25.137,87.500,8.7
1257,09/12/19 06:48:55 PM,21.294,0.2298,24.557,88.000,1.2
1258,09/12/19 07:48:55 PM,21.294,0.2298,23.641,91.600,1.2
1259,09/12/19 08:48:55 PM,21.294,0.2298,23.713,92.400,1.2
1260,09/12/19 09:48:55 PM,21.294,0.2298,24.629,90.000,1.2
1261,09/12/19 10:48:55 PM,21.270,0.2298,24.243,89.000,1.2
1262,09/12/19 11:48:55 PM,21.294,0.2298,24.532,89.500,1.2
1263,09/13/19 12:48:55 AM,21.294,0.2298,24.871,89.000,1.2
1264,09/13/19 01:48:55 AM,21.318,0.2298,24.171,86.500,1.2
1265,09/13/19 02:48:55 AM,21.342,0.2298,22.082,90.000,1.2
1266,09/13/19 03:48:55 AM,21.294,0.3475,21.366,93.700,1.2
1267,09/13/19 04:48:55 AM,21.246,0.3773,20.984,98.900,1.2
1268,09/13/19 05:48:55 AM,21.175,0.3932,21.509,99.800,1.2
1269,09/13/19 06:48:55 AM,21.103,0.3228,21.390,100.000,1.2
1270,09/13/19 07:48:55 AM,21.079,0.3133,21.151,100.000,3.7
1271,09/13/19 08:48:55 AM,21.032,0.3082,20.913,99.800,8.7
1272,09/13/19 09:48:55 AM,20.984,0.3046,21.342,98.500,11.2
1273,09/13/19 10:48:55 AM,20.936,0.3010,22.226,95.400,38.7
1274,09/13/19 11:48:55 AM,20.984,0.2981,23.208,85.400,128.7
1275,09/13/19 12:48:55 PM,21.008,0.2952,22.992,71.600,83.7
1276,09/13/19 01:48:55 PM,20.936,0.2930,22.872,70.500,101.2
1277,09/13/19 02:48:55 PM,20.865,0.2901,21.963,72.200,38.7
1278,09/13/19 03:48:55 PM,20.793,0.2886,20.817,73.800,33.7
1279,09/13/19 04:48:55 PM,20.698,0.2865,20.746,75.100,16.2
1280,09/13/19 05:48:55 PM,20.555,0.2850,20.079,74.400,11.2
1281,09/13/19 06:48:55 PM,20.412,0.2843,19.032,74.500,3.7
1282,09/13/19 07:48:55 PM,20.246,0.2828,17.843,78.600,1.2
1283,09/13/19 08:48:55 PM,20.055,0.2828,16.915,81.800,1.2
1284,09/13/19 09:48:55 PM,19.865,0.2814,16.439,84.900,1.2
1285,09/13/19 10:48:55 PM,19.674,0.2814,15.963,88.000,1.2
1286,09/13/19 11:48:55 PM,19.508,0.2806,16.630,88.200,1.2
1287,09/14/19 12:48:55 AM,19.341,0.2799,16.010,86.800,1.2
1288,09/14/19 01:48:55 AM,19.199,0.2799,15.509,89.100,1.2
1289,09/14/19 02:48:55 AM,19.056,0.2792,15.031,91.000,1.2
1290,09/14/19 03:48:55 AM,18.889,0.2785,14.745,93.400,1.2
1291,09/14/19 04:48:55 AM,18.771,0.2777,14.170,94.700,1.2
1292,09/14/19 05:48:55 AM,18.604,0.2770,13.666,95.800,1.2
1293,09/14/19 06:48:55 AM,18.461,0.2770,13.618,96.500,1.2
1294,09/14/19 07:48:55 AM,18.319,0.2763,14.649,96.700,1.2
1295,09/14/19 08:48:55 AM,18.200,0.2763,16.820,93.700,8.7
1296,09/14/19 09:48:55 AM,18.200,0.2756,18.937,84.400,18.7
1297,09/14/19 10:48:55 AM,18.295,0.2756,20.698,76.000,106.2
1298,09/14/19 11:48:55 AM,18.485,0.2748,22.202,70.500,98.7
1299,09/14/19 12:48:55 PM,18.723,0.2741,23.400,67.500,138.7
1300,09/14/19 01:48:55 PM,18.961,0.2734,24.050,66.300,128.7
1301,09/14/19 02:48:55 PM,19.175,0.2734,25.501,67.000,31.2
1302,09/14/19 03:48:55 PM,19.413,0.2727,25.671,64.600,28.7
1303,09/14/19 04:48:55 PM,19.603,0.2719,24.968,63.200,48.7
1304,09/14/19 05:48:55 PM,19.770,0.2719,25.065,62.400,8.7
1305,09/14/19 06:48:55 PM,19.817,0.2712,22.369,69.000,1.2
1306,09/14/19 07:48:55 PM,19.841,0.2712,22.944,75.600,1.2
1307,09/14/19 08:48:55 PM,19.817,0.2712,22.034,74.300,1.2
1308,09/14/19 09:48:55 PM,19.770,0.2705,21.819,76.600,1.2
1309,09/14/19 10:48:55 PM,19.722,0.2705,22.058,75.700,1.2
1310,09/14/19 11:48:55 PM,19.651,0.2698,22.250,75.300,1.2
1311,09/15/19 12:48:55 AM,19.603,0.2712,18.937,77.200,1.2
1312,09/15/19 01:48:55 AM,19.532,0.2727,19.103,87.400,1.2
1313,09/15/19 02:48:55 AM,19.389,0.2727,19.603,85.200,1.2
1314,09/15/19 03:48:55 AM,19.270,0.2734,17.986,88.500,1.2
1315,09/15/19 04:48:55 AM,19.151,0.3141,17.463,94.800,1.2
1316,09/15/19 05:48:55 AM,18.961,0.3918,17.130,98.500,1.2
1317,09/15/19 06:48:55 AM,18.771,0.3845,17.415,99.400,1.2
1318,09/15/19 07:48:55 AM,18.675,0.3438,17.486,99.800,1.2
1319,09/15/19 08:48:55 AM,18.628,0.3184,17.867,99.900,6.2
1320,09/15/19 09:48:55 AM,18.628,0.3097,18.390,98.800,16.2
1321,09/15/19 10:48:55 AM,18.675,0.3061,18.866,97.300,11.2
1322,09/15/19 11:48:55 AM,18.723,0.3039,18.913,96.700,11.2
1323,09/15/19 12:48:55 PM,18.771,0.3017,20.817,95.400,38.7
1324,09/15/19 01:48:55 PM,18.889,0.2995,23.280,88.700,83.7
1325,09/15/19 02:48:55 PM,19.127,0.2974,24.388,85.800,38.7
1326,09/15/19 03:48:55 PM,19.413,0.2952,24.847,84.900,36.2
1327,09/15/19 04:48:55 PM,19.674,0.2944,24.219,87.000,6.2
1328,09/15/19 05:48:55 PM,19.817,0.2930,22.968,90.100,1.2
1329,09/15/19 06:48:55 PM,19.912,0.2923,23.040,94.600,1.2
1330,09/15/19 07:48:55 PM,19.936,0.2915,22.681,93.400,1.2
1331,09/15/19 08:48:55 PM,19.960,0.2908,22.393,94.200,1.2
1332,09/15/19 09:48:55 PM,19.960,0.2908,22.034,95.400,1.2
1333,09/15/19 10:48:55 PM,19.984,0.2901,21.628,97.400,1.2
1334,09/15/19 11:48:55 PM,19.960,0.2894,21.437,97.900,1.2
1335,09/16/19 12:48:55 AM,19.960,0.2894,21.294,98.500,1.2
1336,09/16/19 01:48:55 AM,19.960,0.2886,21.032,98.900,1.2
1337,09/16/19 02:48:55 AM,19.936,0.2886,20.889,99.400,1.2
1338,09/16/19 03:48:55 AM,19.936,0.2879,20.746,99.800,1.2
1339,09/16/19 04:48:55 AM,19.912,0.2879,20.722,100.000,1.2
1340,09/16/19 05:48:55 AM,19.888,0.2872,20.293,100.000,1.2
1341,09/16/19 06:48:55 AM,19.865,0.2872,20.079,100.000,1.2
1342,09/16/19 07:48:55 AM,19.841,0.2865,20.293,100.000,1.2
1343,09/16/19 08:48:55 AM,19.817,0.2865,20.484,100.000,6.2
1344,09/16/19 09:48:55 AM,19.841,0.2865,20.746,99.200,8.7
1345,09/16/19 10:48:55 AM,19.865,0.2857,20.770,97.100,11.2
1346,09/16/19 11:48:55 AM,19.888,0.2850,22.609,91.700,46.2
1347,09/16/19 12:48:55 PM,20.007,0.2843,23.088,86.600,101.2
1348,09/16/19 01:48:55 PM,20.150,0.2843,22.872,84.500,66.2
1349,09/16/19 02:48:55 PM,20.246,0.2836,23.160,84.100,31.2
1350,09/16/19 03:48:55 PM,20.317,0.2828,23.232,83.100,31.2
1351,09/16/19 04:48:55 PM,20.388,0.2821,22.944,80.800,41.2
1352,09/16/19 05:48:55 PM,20.412,0.2814,22.178,80.300,16.2
1353,09/16/19 06:48:55 PM,20.412,0.2814,20.722,84.900,1.2
1354,09/16/19 07:48:55 PM,20.317,0.2806,19.508,89.500,1.2
1355,09/16/19 08:48:55 PM,20.198,0.2799,18.557,94.200,1.2
1356,09/16/19 09:48:55 PM,20.055,0.2799,18.152,96.600,1.2
1357,09/16/19 10:48:55 PM,19.912,0.2792,18.390,96.800,1.2
1358,09/16/19 11:48:55 PM,19.793,0.2792,18.414,96.700,1.2
1359,09/17/19 12:48:55 AM,19.698,0.2792,18.533,97.000,1.2
1360,09/17/19 01:48:55 AM,19.603,0.2792,18.557,97.100,1.2
1361,09/17/19 02:48:55 AM,19.555,0.2785,18.390,97.600,1.2
1362,09/17/19 03:48:55 AM,19.484,0.2785,18.295,98.200,1.2
1363,09/17/19 04:48:55 AM,19.436,0.2785,18.295,98.000,1.2
1364,09/17/19 05:48:55 AM,19.389,0.2777,18.366,98.000,1.2
1365,09/17/19 06:48:55 AM,19.341,0.2777,18.343,98.500,1.2
1366,09/17/19 07:48:55 AM,19.294,0.2777,18.747,98.900,1.2
1367,09/17/19 08:48:55 AM,19.270,0.2777,19.056,98.400,8.7
1368,09/17/19 09:48:55 AM,19.294,0.2777,20.984,95.700,18.7
1369,09/17/19 10:48:55 AM,19.365,0.2777,22.800,87.300,93.7
1370,09/17/19 11:48:55 AM,19.579,0.2770,23.713,82.300,63.7
1371,09/17/19 12:48:55 PM,19.793,0.2763,24.267,78.100,81.2
1372,09/17/19 01:48:55 PM,20.007,0.2763,25.453,74.500,78.7
1373,09/17/19 02:48:55 PM,20.222,0.2756,25.623,72.200,48.7
1374,09/17/19 03:48:55 PM,20.388,0.2756,25.671,70.200,83.7
1375,09/17/19 04:48:55 PM,20.531,0.2748,24.992,71.700,38.7
1376,09/17/19 05:48:55 PM,20.603,0.2748,23.569,79.500,8.7
1377,09/17/19 06:48:55 PM,20.627,0.2748,22.393,81.500,1.2
1378,09/17/19 07:48:55 PM,20.579,0.2741,20.841,84.300,1.2
1379,09/17/19 08:48:55 PM,20.484,0.2741,20.341,84.800,1.2
1380,09/17/19 09:48:55 PM,20.341,0.2734,19.746,85.900,1.2
1381,09/17/19 10:48:55 PM,20.198,0.2734,18.747,90.400,1.2
1382,09/17/19 11:48:55 PM,20.079,0.2734,18.652,93.800,1.2
1383,09/18/19 12:48:55 AM,19.936,0.2727,18.319,95.100,1.2
1384,09/18/19 01:48:55 AM,19.817,0.2727,18.105,95.100,1.2
1385,09/18/19 02:48:55 AM,19.698,0.2727,18.081,93.500,1.2
1386,09/18/19 03:48:55 AM,19.579,0.2719,17.582,93.200,1.2
1387,09/18/19 04:48:55 AM,19.460,0.2719,17.011,94.400,1.2
1388,09/18/19 05:48:55 AM,19.341,0.2719,16.749,95.000,1.2
1389,09/18/19 06:48:55 AM,19.222,0.2719,16.701,95.400,1.2
1390,09/18/19 07:48:55 AM,19.103,0.2712,17.439,95.000,3.7
1391,09/18/19 08:48:55 AM,19.032,0.2712,19.698,90.700,8.7
1392,09/18/19 09:48:55 AM,19.056,0.2712,21.843,84.200,16.2
1393,09/18/19 10:48:55 AM,19.151,0.2712,23.352,77.500,181.2
1394,09/18/19 11:48:55 AM,19.389,0.2712,23.617,74.900,98.7
1395,09/18/19 12:48:55 PM,19.603,0.2705,25.283,72.400,58.7
1396,09/18/19 01:48:55 PM,19.841,0.2705,25.695,71.400,63.7
1397,09/18/19 02:48:55 PM,20.031,0.2698,26.353,68.900,88.7
1398,09/18/19 03:48:55 PM,20.222,0.2690,26.085,65.300,76.2
1399,09/18/19 04:48:55 PM,20.341,0.2690,26.134,65.500,28.7
1400,09/18/19 05:48:55 PM,20.412,0.2690,25.647,66.200,8.7
1401,09/18/19 06:48:55 PM,20.436,0.2683,23.232,70.800,1.2
1402,09/18/19 07:48:55 PM,20.436,0.2683,22.633,77.800,1.2
1403,09/18/19 08:48:55 PM,20.412,0.2683,21.748,81.300,1.2
1404,09/18/19 09:48:55 PM,20.341,0.2676,21.676,81.300,1.2
1405,09/18/19 10:48:55 PM,20.246,0.2676,21.246,78.500,1.2
1406,09/18/19 11:48:55 PM,20.150,0.2676,20.650,79.100,1.2
1407,09/19/19 12:48:55 AM,20.031,0.2668,20.246,80.100,1.2
1408,09/19/19 01:48:55 AM,19.912,0.2668,19.555,81.100,1.2
1409,09/19/19 02:48:55 AM,19.793,0.2668,19.032,81.700,1.2
1410,09/19/19 03:48:55 AM,19.651,0.2661,18.485,81.300,1.2
1411,09/19/19 04:48:55 AM,19.508,0.2661,17.938,81.300,1.2
1412,09/19/19 05:48:55 AM,19.365,0.2654,17.320,82.500,1.2
1413,09/19/19 06:48:55 AM,19.222,0.2647,16.892,83.800,1.2
1414,09/19/19 07:48:55 AM,19.080,0.2647,17.938,83.900,3.7
1415,09/19/19 08:48:55 AM,18.961,0.2647,20.222,77.600,11.2
1416,09/19/19 09:48:55 AM,18.985,0.2647,22.011,71.900,21.2
1417,09/19/19 10:48:55 AM,19.103,0.2647,23.809,70.000,108.7
1418,09/19/19 11:48:55 AM,19.318,0.2647,25.404,67.100,91.2
1419,09/19/19 12:48:55 PM,19.603,0.2639,25.720,68.400,66.2
1420,09/19/19 01:48:55 PM,19.912,0.2639,25.501,70.100,43.7
1421,09/19/19 02:48:55 PM,20.126,0.2639,25.355,70.000,36.2
1422,09/19/19 03:48:55 PM,20.317,0.2632,25.841,67.500,56.2
1423,09/19/19 04:48:55 PM,20.460,0.2632,24.484,70.500,28.7
1424,09/19/19 05:48:55 PM,20.531,0.2632,25.841,68.700,11.2
1425,09/19/19 06:48:55 PM,20.555,0.2625,24.002,67.100,1.2
1426,09/19/19 07:48:55 PM,20.531,0.2625,22.681,71.000,1.2
1427,09/19/19 08:48:55 PM,20.460,0.2625,21.604,72.600,1.2
1428,09/19/19 09:48:55 PM,20.365,0.2618,21.270,75.800,1.2
1429,09/19/19 10:48:55 PM,20.269,0.2618,21.318,77.800,1.2
1430,09/19/19 11:48:55 PM,20.198,0.2618,20.603,80.000,1.2
1431,09/20/19 12:48:55 AM,20.126,0.2610,19.936,88.300,1.2
1432,09/20/19 01:48:55 AM,20.031,0.2610,19.888,91.100,1.2
1433,09/20/19 02:48:55 AM,19.960,0.2610,20.293,90.800,1.2
