"Plot Title: Rollinson_N115"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9663852, SEN S/N: 2445098)","Water Content, m³/m³ (LGR S/N: 9663852, SEN S/N: 9673987)","PAR, µmol/m²/s (LGR S/N: 9663852, SEN S/N: 9680255)","Temp, °C (LGR S/N: 9663852, SEN S/N: 20210256)","RH, % (LGR S/N: 9663852, SEN S/N: 20210256)"
1081,09/05/19 12:59:23 PM,17.201,0.0657,11.2,19.579,70.000
1082,09/05/19 01:59:23 PM,17.249,0.0649,6.2,20.174,67.200
1083,09/05/19 02:59:23 PM,17.320,0.0642,8.7,20.722,64.600
1084,09/05/19 03:59:23 PM,17.391,0.0635,6.2,20.936,65.300
1085,09/05/19 04:59:23 PM,17.463,0.0628,3.7,20.841,63.700
1086,09/05/19 05:59:23 PM,17.510,0.0620,1.2,20.103,68.000
1087,09/05/19 06:59:23 PM,17.558,0.0620,1.2,19.056,74.800
1088,09/05/19 07:59:23 PM,17.582,0.0598,1.2,17.724,78.900
1089,09/05/19 08:59:23 PM,17.582,0.0598,1.2,17.082,84.000
1090,09/05/19 09:59:23 PM,17.558,0.0598,1.2,16.773,85.600
1091,09/05/19 10:59:23 PM,17.534,0.0598,1.2,15.915,89.200
1092,09/05/19 11:59:23 PM,17.510,0.0591,1.2,16.177,91.800
1093,09/06/19 12:59:23 AM,17.463,0.0591,1.2,16.463,91.900
1094,09/06/19 01:59:23 AM,17.415,0.0591,1.2,16.939,91.100
1095,09/06/19 02:59:23 AM,17.391,0.0584,1.2,17.249,90.500
1096,09/06/19 03:59:23 AM,17.368,0.0584,1.2,17.534,89.500
1097,09/06/19 04:59:23 AM,17.344,0.0584,1.2,17.510,90.300
1098,09/06/19 05:59:23 AM,17.344,0.0584,1.2,17.629,91.200
1099,09/06/19 06:59:23 AM,17.344,0.0584,1.2,18.033,91.000
1100,09/06/19 07:59:23 AM,17.344,0.0584,1.2,18.461,91.400
1101,09/06/19 08:59:23 AM,17.344,0.0591,3.7,19.199,91.500
1102,09/06/19 09:59:23 AM,17.391,0.0584,3.7,19.508,92.300
1103,09/06/19 10:59:23 AM,17.415,0.0584,6.2,20.484,91.500
1104,09/06/19 11:59:23 AM,17.463,0.0577,6.2,21.079,84.800
1105,09/06/19 12:59:23 PM,17.534,0.0577,3.7,20.484,84.000
1106,09/06/19 01:59:23 PM,17.582,0.0569,6.2,20.412,84.600
1107,09/06/19 02:59:23 PM,17.629,0.0569,6.2,20.198,81.700
1108,09/06/19 03:59:23 PM,17.653,0.0562,3.7,19.674,81.000
1109,09/06/19 04:59:23 PM,17.677,0.0562,1.2,19.199,80.700
1110,09/06/19 05:59:23 PM,17.677,0.0562,1.2,19.056,80.600
1111,09/06/19 06:59:23 PM,17.677,0.0555,1.2,18.866,81.900
1112,09/06/19 07:59:23 PM,17.677,0.0555,1.2,18.675,80.700
1113,09/06/19 08:59:23 PM,17.653,0.0540,1.2,18.176,84.200
1114,09/06/19 09:59:23 PM,17.629,0.0540,1.2,17.962,86.000
1115,09/06/19 10:59:23 PM,17.629,0.0540,1.2,17.510,86.200
1116,09/06/19 11:59:23 PM,17.605,0.0540,1.2,16.296,87.500
1117,09/07/19 12:59:23 AM,17.582,0.0540,1.2,15.366,91.200
1118,09/07/19 01:59:23 AM,17.534,0.0533,1.2,14.697,94.100
1119,09/07/19 02:59:23 AM,17.463,0.0540,1.2,14.194,95.500
1120,09/07/19 03:59:23 AM,17.391,0.0540,1.2,13.930,96.500
1121,09/07/19 04:59:23 AM,17.320,0.0540,1.2,13.570,97.100
1122,09/07/19 05:59:23 AM,17.249,0.0540,1.2,13.449,97.600
1123,09/07/19 06:59:23 AM,17.153,0.0540,1.2,13.666,97.900
1124,09/07/19 07:59:23 AM,17.082,0.0540,1.2,14.697,97.900
1125,09/07/19 08:59:23 AM,17.034,0.0526,3.7,16.392,96.900
1126,09/07/19 09:59:23 AM,16.987,0.0526,3.7,18.343,91.000
1127,09/07/19 10:59:23 AM,17.011,0.0533,6.2,19.365,85.100
1128,09/07/19 11:59:23 AM,17.058,0.0533,16.2,20.650,80.900
1129,09/07/19 12:59:23 PM,17.130,0.0526,33.7,21.724,73.500
1130,09/07/19 01:59:23 PM,17.225,0.0511,6.2,22.609,69.400
1131,09/07/19 02:59:23 PM,17.320,0.0511,11.2,22.561,70.100
1132,09/07/19 03:59:23 PM,17.415,0.0504,11.2,22.585,71.100
1133,09/07/19 04:59:23 PM,17.510,0.0511,3.7,21.867,73.600
1134,09/07/19 05:59:23 PM,17.605,0.0504,1.2,20.507,83.700
1135,09/07/19 06:59:23 PM,17.653,0.0504,1.2,20.341,82.700
1136,09/07/19 07:59:23 PM,17.677,0.0497,1.2,19.555,80.700
1137,09/07/19 08:59:23 PM,17.677,0.0497,1.2,19.175,83.200
1138,09/07/19 09:59:23 PM,17.677,0.0497,1.2,18.961,81.200
1139,09/07/19 10:59:23 PM,17.677,0.0482,1.2,18.081,86.300
1140,09/07/19 11:59:23 PM,17.653,0.0482,1.2,18.057,88.600
1141,09/08/19 12:59:23 AM,17.629,0.0482,1.2,17.891,87.900
1142,09/08/19 01:59:23 AM,17.605,0.0482,1.2,17.653,88.900
1143,09/08/19 02:59:23 AM,17.582,0.0482,1.2,17.486,90.900
1144,09/08/19 03:59:23 AM,17.558,0.0475,1.2,16.915,92.100
1145,09/08/19 04:59:23 AM,17.534,0.0475,1.2,16.677,93.800
1146,09/08/19 05:59:23 AM,17.510,0.0475,1.2,16.868,91.900
1147,09/08/19 06:59:23 AM,17.486,0.0475,1.2,16.868,90.900
1148,09/08/19 07:59:23 AM,17.439,0.0475,1.2,16.892,91.800
1149,09/08/19 08:59:23 AM,17.415,0.0468,1.2,16.201,92.900
1150,09/08/19 09:59:23 AM,17.391,0.0482,1.2,16.201,96.900
1151,09/08/19 10:59:23 AM,17.344,0.0475,1.2,15.963,98.100
1152,09/08/19 11:59:23 AM,17.320,0.0475,3.7,15.939,98.500
1153,09/08/19 12:59:23 PM,17.296,0.0475,6.2,15.390,98.400
1154,09/08/19 01:59:23 PM,17.272,0.0475,3.7,15.676,98.000
1155,09/08/19 02:59:23 PM,17.249,0.0475,3.7,15.819,95.100
1156,09/08/19 03:59:23 PM,17.201,0.0475,6.2,16.868,90.800
1157,09/08/19 04:59:23 PM,17.201,0.0468,6.2,17.177,83.100
1158,09/08/19 05:59:23 PM,17.177,0.0468,1.2,16.749,82.600
1159,09/08/19 06:59:23 PM,17.153,0.0468,1.2,16.153,84.100
1160,09/08/19 07:59:23 PM,17.153,0.0460,1.2,15.796,88.700
1161,09/08/19 08:59:23 PM,17.130,0.0460,1.2,15.843,90.100
1162,09/08/19 09:59:23 PM,17.106,0.0453,1.2,15.605,91.000
1163,09/08/19 10:59:23 PM,17.058,0.0460,1.2,15.366,92.300
1164,09/08/19 11:59:23 PM,17.034,0.0460,1.2,15.509,93.700
1165,09/09/19 12:59:23 AM,16.987,0.0460,1.2,15.366,94.200
1166,09/09/19 01:59:23 AM,16.963,0.0460,1.2,15.748,95.500
1167,09/09/19 02:59:23 AM,16.939,0.0453,1.2,15.843,96.000
1168,09/09/19 03:59:23 AM,16.915,0.0453,1.2,15.986,96.500
1169,09/09/19 04:59:23 AM,16.915,0.0453,1.2,16.225,96.800
1170,09/09/19 05:59:23 AM,16.892,0.0460,1.2,16.082,96.700
1171,09/09/19 06:59:23 AM,16.892,0.0453,1.2,15.986,97.000
1172,09/09/19 07:59:23 AM,16.868,0.0453,1.2,16.487,97.800
1173,09/09/19 08:59:23 AM,16.868,0.0460,3.7,17.106,97.600
1174,09/09/19 09:59:23 AM,16.892,0.0453,6.2,18.366,95.700
1175,09/09/19 10:59:23 AM,16.915,0.0460,6.2,18.675,93.600
1176,09/09/19 11:59:23 AM,16.963,0.0460,6.2,18.747,95.100
1177,09/09/19 12:59:23 PM,17.011,0.0453,8.7,19.817,94.400
1178,09/09/19 01:59:23 PM,17.082,0.0460,3.7,20.007,93.400
1179,09/09/19 02:59:23 PM,17.153,0.0453,6.2,20.913,90.100
1180,09/09/19 03:59:23 PM,17.201,0.0446,8.7,21.151,88.800
1181,09/09/19 04:59:23 PM,17.296,0.0446,6.2,21.557,89.500
1182,09/09/19 05:59:23 PM,17.368,0.0446,3.7,22.058,89.900
1183,09/09/19 06:59:23 PM,17.439,0.0446,1.2,21.390,91.300
1184,09/09/19 07:59:23 PM,17.510,0.0446,1.2,20.865,93.800
1185,09/09/19 08:59:23 PM,17.582,0.0439,1.2,20.698,95.500
1186,09/09/19 09:59:23 PM,17.629,0.0439,1.2,20.412,96.200
1187,09/09/19 10:59:23 PM,17.677,0.0439,1.2,20.246,97.100
1188,09/09/19 11:59:23 PM,17.701,0.0439,1.2,20.246,97.800
1189,09/10/19 12:59:23 AM,17.724,0.0439,1.2,20.484,98.100
1190,09/10/19 01:59:23 AM,17.748,0.0439,1.2,20.627,97.500
1191,09/10/19 02:59:23 AM,17.772,0.0439,1.2,20.507,96.700
1192,09/10/19 03:59:23 AM,17.796,0.0439,1.2,20.412,96.500
1193,09/10/19 04:59:23 AM,17.819,0.0439,1.2,20.126,96.200
1194,09/10/19 05:59:23 AM,17.819,0.0439,1.2,20.174,96.600
1195,09/10/19 06:59:23 AM,17.843,0.0439,1.2,20.531,95.600
1196,09/10/19 07:59:23 AM,17.843,0.0439,1.2,20.770,95.400
1197,09/10/19 08:59:23 AM,17.867,0.0439,3.7,22.130,95.100
1198,09/10/19 09:59:23 AM,17.915,0.0424,6.2,23.881,91.400
1199,09/10/19 10:59:23 AM,17.986,0.0424,8.7,24.968,89.300
1200,09/10/19 11:59:23 AM,18.081,0.0417,8.7,26.671,87.000
1201,09/10/19 12:59:23 PM,18.224,0.0410,36.2,27.382,83.700
1202,09/10/19 01:59:23 PM,18.390,0.0410,8.7,27.825,81.800
1203,09/10/19 02:59:23 PM,18.557,0.0402,11.2,27.579,80.900
1204,09/10/19 03:59:23 PM,18.699,0.0402,11.2,27.431,80.000
1205,09/10/19 04:59:23 PM,18.842,0.0395,3.7,26.891,79.500
1206,09/10/19 05:59:23 PM,18.961,0.0395,1.2,26.353,82.000
1207,09/10/19 06:59:23 PM,19.056,0.0388,1.2,25.744,84.900
1208,09/10/19 07:59:23 PM,19.103,0.0388,1.2,24.992,87.300
1209,09/10/19 08:59:23 PM,19.175,0.0388,1.2,24.629,89.700
1210,09/10/19 09:59:23 PM,19.199,0.0388,1.2,23.954,92.500
1211,09/10/19 10:59:23 PM,19.222,0.0381,1.2,23.689,94.800
1212,09/10/19 11:59:23 PM,19.246,0.0388,1.2,23.232,96.100
1213,09/11/19 12:59:23 AM,19.246,0.0388,1.2,22.872,96.900
1214,09/11/19 01:59:23 AM,19.246,0.0388,1.2,22.537,97.500
1215,09/11/19 02:59:23 AM,19.246,0.0395,1.2,22.513,98.100
1216,09/11/19 03:59:23 AM,19.246,0.0381,1.2,22.561,98.400
1217,09/11/19 04:59:23 AM,19.222,0.0395,1.2,22.321,98.400
1218,09/11/19 05:59:23 AM,19.222,0.0395,1.2,22.274,98.700
1219,09/11/19 06:59:23 AM,19.222,0.0388,1.2,22.202,98.900
1220,09/11/19 07:59:23 AM,19.199,0.0388,1.2,22.633,99.000
1221,09/11/19 08:59:23 AM,19.199,0.0381,6.2,23.737,98.700
1222,09/11/19 09:59:23 AM,19.222,0.0381,3.7,24.629,96.800
1223,09/11/19 10:59:23 AM,19.270,0.0381,8.7,25.695,93.100
1224,09/11/19 11:59:23 AM,19.341,0.0373,8.7,26.402,89.800
1225,09/11/19 12:59:23 PM,19.413,0.0373,43.7,27.702,86.000
1226,09/11/19 01:59:23 PM,19.532,0.0366,11.2,27.776,82.700
1227,09/11/19 02:59:23 PM,19.651,0.0359,13.7,28.122,81.300
1228,09/11/19 03:59:23 PM,19.746,0.0359,13.7,27.358,80.900
1229,09/11/19 04:59:23 PM,19.865,0.0359,3.7,26.549,82.800
1230,09/11/19 05:59:23 PM,19.936,0.0352,1.2,26.524,84.400
1231,09/11/19 06:59:23 PM,19.984,0.0344,1.2,26.158,85.800
1232,09/11/19 07:59:23 PM,20.031,0.0344,1.2,25.258,87.100
1233,09/11/19 08:59:23 PM,20.055,0.0344,1.2,24.629,90.800
1234,09/11/19 09:59:23 PM,20.079,0.0344,1.2,24.436,93.000
1235,09/11/19 10:59:23 PM,20.055,0.0337,1.2,23.809,92.400
1236,09/11/19 11:59:23 PM,20.055,0.0344,1.2,21.413,84.700
1237,09/12/19 12:59:23 AM,20.031,0.0352,1.2,20.531,94.100
1238,09/12/19 01:59:23 AM,19.960,0.0352,1.2,20.460,97.400
1239,09/12/19 02:59:23 AM,19.888,0.0352,1.2,20.388,98.400
1240,09/12/19 03:59:23 AM,19.817,0.0700,1.2,19.484,98.900
1241,09/12/19 04:59:23 AM,19.746,0.0519,1.2,19.627,99.500
1242,09/12/19 05:59:23 AM,19.651,0.0482,1.2,19.746,100.000
1243,09/12/19 06:59:23 AM,19.579,0.0468,1.2,19.674,100.000
1244,09/12/19 07:59:23 AM,19.532,0.0453,1.2,19.888,100.000
1245,09/12/19 08:59:23 AM,19.484,0.0453,1.2,19.032,100.000
1246,09/12/19 09:59:23 AM,19.460,0.0446,3.7,18.319,100.000
1247,09/12/19 10:59:23 AM,19.413,0.0439,6.2,19.294,100.000
1248,09/12/19 11:59:23 AM,19.365,0.0439,11.2,20.698,100.000
1249,09/12/19 12:59:23 PM,19.341,0.0431,11.2,22.226,99.600
1250,09/12/19 01:59:23 PM,19.365,0.0417,11.2,23.328,95.200
1251,09/12/19 02:59:23 PM,19.413,0.0410,8.7,24.726,90.900
1252,09/12/19 03:59:23 PM,19.484,0.0402,8.7,24.484,88.900
1253,09/12/19 04:59:23 PM,19.579,0.0402,1.2,24.219,92.400
1254,09/12/19 05:59:23 PM,19.651,0.0395,1.2,24.412,91.600
1255,09/12/19 06:59:23 PM,19.698,0.0395,1.2,23.833,92.300
1256,09/12/19 07:59:23 PM,19.746,0.0388,1.2,23.352,93.500
1257,09/12/19 08:59:23 PM,19.793,0.0388,1.2,23.016,95.000
1258,09/12/19 09:59:23 PM,19.793,0.0388,1.2,23.304,95.500
1259,09/12/19 10:59:23 PM,19.817,0.0388,1.2,23.064,95.100
1260,09/12/19 11:59:23 PM,19.817,0.0381,1.2,23.016,96.000
1261,09/13/19 12:59:23 AM,19.841,0.0381,1.2,22.896,96.500
1262,09/13/19 01:59:23 AM,19.841,0.0381,1.2,22.776,95.200
1263,09/13/19 02:59:23 AM,19.841,0.0388,1.2,21.915,93.100
1264,09/13/19 03:59:23 AM,19.841,0.0831,1.2,21.294,95.900
1265,09/13/19 04:59:23 AM,19.960,0.3010,1.2,20.936,99.300
1266,09/13/19 05:59:23 AM,19.912,0.2974,1.2,21.175,100.000
1267,09/13/19 06:59:23 AM,19.936,0.1790,1.2,21.223,100.000
1268,09/13/19 07:59:23 AM,19.912,0.1630,1.2,21.056,100.000
1269,09/13/19 08:59:23 AM,19.912,0.1535,1.2,20.674,100.000
1270,09/13/19 09:59:23 AM,19.888,0.1470,3.7,20.913,100.000
1271,09/13/19 10:59:23 AM,19.865,0.1426,6.2,21.079,100.000
1272,09/13/19 11:59:23 AM,19.841,0.1376,8.7,20.579,100.000
1273,09/13/19 12:59:23 PM,19.841,0.1339,18.7,21.509,95.100
1274,09/13/19 01:59:23 PM,19.841,0.1296,11.2,21.700,85.200
1275,09/13/19 02:59:23 PM,19.841,0.1252,8.7,21.223,80.600
1276,09/13/19 03:59:23 PM,19.817,0.1216,13.7,20.484,79.200
1277,09/13/19 04:59:23 PM,19.770,0.1180,3.7,20.007,79.700
1278,09/13/19 05:59:23 PM,19.722,0.1143,1.2,19.555,79.100
1279,09/13/19 06:59:23 PM,19.651,0.1107,1.2,18.604,78.600
1280,09/13/19 07:59:23 PM,19.579,0.1063,1.2,17.605,81.500
1281,09/13/19 08:59:23 PM,19.484,0.1049,1.2,16.654,82.500
1282,09/13/19 09:59:23 PM,19.389,0.1027,1.2,16.129,87.100
1283,09/13/19 10:59:23 PM,19.270,0.1012,1.2,16.010,88.700
1284,09/13/19 11:59:23 PM,19.151,0.1005,1.2,16.129,90.100
1285,09/14/19 12:59:23 AM,19.056,0.0991,1.2,15.557,89.600
1286,09/14/19 01:59:23 AM,18.937,0.0983,1.2,15.079,91.700
1287,09/14/19 02:59:23 AM,18.842,0.0976,1.2,14.721,93.300
1288,09/14/19 03:59:23 AM,18.747,0.0969,1.2,14.481,94.600
1289,09/14/19 04:59:23 AM,18.628,0.0962,1.2,13.762,95.700
1290,09/14/19 05:59:23 AM,18.533,0.0962,1.2,13.546,96.800
1291,09/14/19 06:59:23 AM,18.414,0.0954,1.2,13.546,97.500
1292,09/14/19 07:59:23 AM,18.319,0.0954,1.2,14.361,97.800
1293,09/14/19 08:59:23 AM,18.224,0.0940,3.7,15.986,96.700
1294,09/14/19 09:59:23 AM,18.152,0.0933,3.7,17.748,92.000
1295,09/14/19 10:59:23 AM,18.105,0.0940,6.2,19.294,84.900
1296,09/14/19 11:59:23 AM,18.129,0.0925,11.2,20.627,80.900
1297,09/14/19 12:59:23 PM,18.200,0.0918,23.7,21.819,76.400
1298,09/14/19 01:59:23 PM,18.271,0.0904,6.2,22.609,76.000
1299,09/14/19 02:59:23 PM,18.366,0.0889,6.2,23.641,77.300
1300,09/14/19 03:59:23 PM,18.461,0.0874,13.7,23.689,74.100
1301,09/14/19 04:59:23 PM,18.580,0.0860,3.7,23.304,70.400
1302,09/14/19 05:59:23 PM,18.652,0.0853,1.2,23.016,67.600
1303,09/14/19 06:59:23 PM,18.723,0.0853,1.2,21.390,75.500
1304,09/14/19 07:59:23 PM,18.747,0.0838,1.2,20.531,81.700
1305,09/14/19 08:59:23 PM,18.771,0.0831,1.2,19.912,85.100
1306,09/14/19 09:59:23 PM,18.771,0.0831,1.2,19.389,87.400
1307,09/14/19 10:59:23 PM,18.747,0.0824,1.2,19.698,89.200
1308,09/14/19 11:59:23 PM,18.747,0.0816,1.2,20.103,88.100
1309,09/15/19 12:59:23 AM,18.723,0.0809,1.2,18.271,89.100
1310,09/15/19 01:59:23 AM,18.699,0.0795,1.2,17.938,96.700
1311,09/15/19 02:59:23 AM,18.675,0.0787,1.2,17.391,98.000
1312,09/15/19 03:59:23 AM,18.652,0.0795,1.2,17.463,98.500
1313,09/15/19 04:59:23 AM,18.604,0.0758,1.2,17.391,99.200
1314,09/15/19 05:59:23 AM,18.533,0.1761,1.2,17.225,99.700
1315,09/15/19 06:59:23 AM,18.485,0.1761,1.2,17.415,100.000
1316,09/15/19 07:59:23 AM,18.438,0.1746,1.2,17.463,100.000
1317,09/15/19 08:59:23 AM,18.390,0.1673,1.2,17.796,100.000
1318,09/15/19 09:59:23 AM,18.366,0.1615,3.7,18.105,100.000
1319,09/15/19 10:59:23 AM,18.343,0.1550,3.7,18.343,100.000
1320,09/15/19 11:59:23 AM,18.343,0.1499,3.7,18.438,100.000
1321,09/15/19 12:59:23 PM,18.343,0.1448,11.2,19.365,100.000
1322,09/15/19 01:59:23 PM,18.366,0.1397,8.7,21.079,100.000
1323,09/15/19 02:59:23 PM,18.414,0.1361,8.7,22.681,100.000
1324,09/15/19 03:59:23 PM,18.509,0.1332,6.2,23.160,96.700
1325,09/15/19 04:59:23 PM,18.604,0.1318,1.2,22.561,95.900
1326,09/15/19 05:59:23 PM,18.699,0.1296,1.2,22.369,97.400
1327,09/15/19 06:59:23 PM,18.771,0.1288,1.2,22.513,98.300
1328,09/15/19 07:59:23 PM,18.842,0.1274,1.2,21.891,97.700
1329,09/15/19 08:59:23 PM,18.889,0.1259,1.2,21.628,98.200
1330,09/15/19 09:59:23 PM,18.937,0.1252,1.2,20.841,99.000
1331,09/15/19 10:59:23 PM,18.961,0.1245,1.2,21.175,99.600
1332,09/15/19 11:59:23 PM,18.985,0.1238,1.2,20.865,100.000
1333,09/16/19 12:59:23 AM,18.985,0.1230,1.2,20.722,100.000
1334,09/16/19 01:59:23 AM,19.008,0.1216,1.2,20.365,100.000
1335,09/16/19 02:59:23 AM,19.008,0.1216,1.2,20.079,100.000
1336,09/16/19 03:59:23 AM,19.008,0.1209,1.2,19.936,100.000
1337,09/16/19 04:59:23 AM,19.008,0.1201,1.2,19.841,100.000
1338,09/16/19 05:59:23 AM,18.985,0.1194,1.2,19.841,100.000
1339,09/16/19 06:59:23 AM,18.985,0.1187,1.2,19.888,100.000
1340,09/16/19 07:59:23 AM,18.961,0.1187,1.2,20.079,100.000
1341,09/16/19 08:59:23 AM,18.961,0.1180,1.2,20.150,100.000
1342,09/16/19 09:59:23 AM,18.961,0.1172,1.2,20.412,100.000
1343,09/16/19 10:59:23 AM,18.961,0.1165,3.7,20.746,100.000
1344,09/16/19 11:59:23 AM,18.985,0.1158,8.7,22.011,94.100
1345,09/16/19 12:59:23 PM,19.008,0.1136,16.2,22.106,89.400
1346,09/16/19 01:59:23 PM,19.056,0.1129,8.7,22.441,86.700
1347,09/16/19 02:59:23 PM,19.103,0.1121,8.7,22.489,86.100
1348,09/16/19 03:59:23 PM,19.151,0.1107,6.2,22.321,85.500
1349,09/16/19 04:59:23 PM,19.175,0.1100,1.2,21.963,84.600
1350,09/16/19 05:59:23 PM,19.222,0.1092,1.2,21.270,85.600
1351,09/16/19 06:59:23 PM,19.222,0.1085,1.2,19.936,89.000
1352,09/16/19 07:59:23 PM,19.222,0.1078,1.2,19.175,93.300
1353,09/16/19 08:59:23 PM,19.222,0.1071,1.2,18.366,95.500
1354,09/16/19 09:59:23 PM,19.175,0.1056,1.2,18.224,97.000
1355,09/16/19 10:59:23 PM,19.127,0.1049,1.2,18.224,97.400
1356,09/16/19 11:59:23 PM,19.080,0.1042,1.2,18.343,97.200
1357,09/17/19 12:59:23 AM,19.032,0.1042,1.2,18.438,97.700
1358,09/17/19 01:59:23 AM,18.985,0.1042,1.2,18.438,98.000
1359,09/17/19 02:59:23 AM,18.937,0.1034,1.2,18.224,98.400
1360,09/17/19 03:59:23 AM,18.913,0.1020,1.2,18.176,98.700
1361,09/17/19 04:59:23 AM,18.866,0.1027,1.2,18.129,98.900
1362,09/17/19 05:59:23 AM,18.842,0.1027,1.2,18.176,99.100
1363,09/17/19 06:59:23 AM,18.794,0.1020,1.2,18.224,99.400
1364,09/17/19 07:59:23 AM,18.771,0.1027,1.2,18.604,99.600
1365,09/17/19 08:59:23 AM,18.747,0.1027,1.2,18.937,99.700
1366,09/17/19 09:59:23 AM,18.723,0.1027,6.2,20.388,98.500
1367,09/17/19 10:59:23 AM,18.723,0.1020,16.2,21.652,92.000
1368,09/17/19 11:59:23 AM,18.771,0.1005,8.7,22.872,87.900
1369,09/17/19 12:59:23 PM,18.842,0.1005,16.2,23.280,84.800
1370,09/17/19 01:59:23 PM,18.937,0.0991,13.7,24.508,79.400
1371,09/17/19 02:59:23 PM,19.032,0.0976,16.2,24.412,76.800
1372,09/17/19 03:59:23 PM,19.127,0.0969,6.2,24.653,76.700
1373,09/17/19 04:59:23 PM,19.199,0.0962,3.7,24.291,75.000
1374,09/17/19 05:59:23 PM,19.270,0.0954,1.2,22.920,82.000
1375,09/17/19 06:59:23 PM,19.318,0.0954,1.2,21.485,85.400
1376,09/17/19 07:59:23 PM,19.341,0.0947,1.2,20.388,86.200
1377,09/17/19 08:59:23 PM,19.341,0.0940,1.2,19.555,87.600
1378,09/17/19 09:59:23 PM,19.318,0.0940,1.2,18.889,90.300
1379,09/17/19 10:59:23 PM,19.270,0.0933,1.2,18.224,93.000
1380,09/17/19 11:59:23 PM,19.222,0.0918,1.2,17.796,95.400
1381,09/18/19 12:59:23 AM,19.175,0.0918,1.2,17.510,97.000
1382,09/18/19 01:59:23 AM,19.103,0.0911,1.2,17.344,97.800
1383,09/18/19 02:59:23 AM,19.032,0.0911,1.2,17.225,98.200
1384,09/18/19 03:59:23 AM,18.985,0.0904,1.2,17.082,98.300
1385,09/18/19 04:59:23 AM,18.913,0.0904,1.2,16.344,97.900
1386,09/18/19 05:59:23 AM,18.842,0.0904,1.2,15.867,98.300
1387,09/18/19 06:59:23 AM,18.771,0.0904,1.2,15.700,98.800
1388,09/18/19 07:59:23 AM,18.699,0.0896,1.2,16.511,99.200
1389,09/18/19 08:59:23 AM,18.628,0.0896,3.7,18.176,98.900
1390,09/18/19 09:59:23 AM,18.580,0.0904,3.7,20.103,95.100
1391,09/18/19 10:59:23 AM,18.557,0.0896,16.2,21.485,88.300
1392,09/18/19 11:59:23 AM,18.604,0.0882,8.7,22.705,85.100
1393,09/18/19 12:59:23 PM,18.699,0.0874,8.7,23.545,81.100
1394,09/18/19 01:59:23 PM,18.794,0.0867,11.2,24.146,80.100
1395,09/18/19 02:59:23 PM,18.889,0.0860,13.7,24.363,78.200
1396,09/18/19 03:59:23 PM,18.985,0.0853,13.7,24.219,75.500
1397,09/18/19 04:59:23 PM,19.056,0.0838,1.2,23.641,77.000
1398,09/18/19 05:59:23 PM,19.127,0.0831,1.2,23.304,76.800
1399,09/18/19 06:59:23 PM,19.175,0.0816,1.2,22.441,78.800
1400,09/18/19 07:59:23 PM,19.222,0.0824,1.2,21.294,84.100
1401,09/18/19 08:59:23 PM,19.222,0.0816,1.2,20.531,88.200
1402,09/18/19 09:59:23 PM,19.222,0.0809,1.2,19.627,90.600
1403,09/18/19 10:59:23 PM,19.199,0.0809,1.2,19.318,91.400
1404,09/18/19 11:59:23 PM,19.175,0.0802,1.2,18.438,90.500
1405,09/19/19 12:59:23 AM,19.127,0.0787,1.2,18.057,92.100
1406,09/19/19 01:59:23 AM,19.080,0.0787,1.2,17.605,92.900
1407,09/19/19 02:59:23 AM,19.032,0.0787,1.2,17.249,93.200
1408,09/19/19 03:59:23 AM,18.961,0.0773,1.2,16.963,93.300
1409,09/19/19 04:59:23 AM,18.889,0.0773,1.2,16.201,92.700
1410,09/19/19 05:59:23 AM,18.794,0.0773,1.2,15.700,93.700
1411,09/19/19 06:59:23 AM,18.723,0.0773,1.2,15.270,94.900
1412,09/19/19 07:59:23 AM,18.628,0.0773,1.2,16.249,95.300
1413,09/19/19 08:59:23 AM,18.557,0.0773,6.2,18.509,93.400
1414,09/19/19 09:59:23 AM,18.485,0.0773,6.2,20.460,84.800
1415,09/19/19 10:59:23 AM,18.485,0.0766,8.7,22.082,80.600
1416,09/19/19 11:59:23 AM,18.533,0.0751,11.2,24.291,74.200
1417,09/19/19 12:59:23 PM,18.604,0.0744,13.7,24.605,72.000
1418,09/19/19 01:59:23 PM,18.699,0.0736,11.2,24.484,74.300
1419,09/19/19 02:59:23 PM,18.818,0.0729,11.2,24.919,72.200
1420,09/19/19 03:59:23 PM,18.913,0.0722,16.2,24.605,69.500
1421,09/19/19 04:59:23 PM,19.008,0.0707,3.7,24.122,73.100
1422,09/19/19 05:59:23 PM,19.080,0.0700,1.2,23.737,72.200
1423,09/19/19 06:59:23 PM,19.127,0.0693,1.2,22.872,71.600
1424,09/19/19 07:59:23 PM,19.175,0.0693,1.2,21.604,75.100
1425,09/19/19 08:59:23 PM,19.175,0.0686,1.2,20.817,78.600
1426,09/19/19 09:59:23 PM,19.175,0.0686,1.2,20.365,79.900
1427,09/19/19 10:59:23 PM,19.175,0.0678,1.2,20.103,83.300
1428,09/19/19 11:59:23 PM,19.151,0.0671,1.2,19.508,85.900
1429,09/20/19 12:59:23 AM,19.103,0.0671,1.2,19.436,92.900
1430,09/20/19 01:59:23 AM,19.080,0.0664,1.2,19.080,94.200
1431,09/20/19 02:59:23 AM,19.056,0.0664,1.2,18.889,95.100
1432,09/20/19 03:59:23 AM,19.008,0.0664,1.2,18.794,95.500
1433,09/20/19 04:59:23 AM,18.985,0.0657,1.2,18.771,96.700
